prestamo_id,monto_prestamo,ingreso_anual,ltv_ratio,score_credito,tasa_interes,plazo_anos,edad_solicitante,antiguedad_empleo,num_dependientes,deuda_total,pagos_atrasados_12m,ratio_deuda_ingreso,cuota_mensual
LOAN_0031,175931.73551082413,69044.50052424295,48.16741487334225,699.2260611085554,2.8277747444828614,23.713117312883274,35.54006571993733,10.922220093427303,0,14013.30789846337,0,20.29605224465779,414.5794320254559
LOAN_0032,274091.12738035753,83246.87884372962,39.607678222398995,795.8865095838185,3.040674026757901,16.657079630612053,29.041576163367377,12.44721163761789,1,14243.633581732442,0,17.110111249300385,694.5181433252037
LOAN_0033,199460.11101048265,80683.57759855721,57.305931655554424,745.2597630426303,2.997929616623966,26.996115613026397,39.29374361318996,12.581420465079237,2,14025.458598236595,0,17.383287920152167,498.30614511119165
LOAN_0034,157691.56284176398,70225.99478591274,67.17542255795962,737.1935679015774,3.1161012174479357,28.235979698513706,60.637674701234545,8.250767684293184,1,20668.850484335322,0,29.431908436961677,409.48572579374036
LOAN_0035,232901.79648412755,112159.16133987988,75.02357052096028,719.636868742195,3.4826575563066093,22.58406768850313,33.570603456242154,9.498634858640765,3,17967.78361140431,0,16.01989832730284,675.9310011690258
LOAN_0036,151166.2540011591,89508.78533477016,60.74094780419775,700.354299844027,3.6171073662682605,32.869933816450164,53.11293444355254,10.8477398514649,0,298.05682667859946,0,0.33299170083008345,455.6538090656429
LOAN_0037,208354.5438001902,49622.86120013589,76.28615545571292,774.6951175188574,4.2752502464070385,18.871171684988294,53.421606512611525,9.25392662144936,2,18279.503882648805,0,36.836859948331124,742.3065122681578
LOAN_0038,121613.19504480898,82796.81472154142,46.198985417851084,752.1995390156521,3.0008229796306045,17.6781255989509,35.571294066336044,14.822036728059977,0,15973.680973593875,0,19.29262741243833,304.1163919306346
LOAN_0039,146872.55804406278,70073.20302847418,42.96617560644845,711.3011730077684,3.992161199238292,26.12225909279986,44.551864633482204,11.472924854914755,2,14906.456217770512,0,21.272691376350082,488.6157728803177
LOAN_0040,207874.44943476495,92786.50002194336,59.44452301103381,711.1476368380916,3.3930055778872457,30.235491513060772,53.0271729850283,12.204633358149453,0,13057.40773455557,1,14.072529658374425,587.765972026998
LOAN_0041,229538.66319981642,68112.18892350949,63.840654489393074,739.9264590212962,3.4752681451737835,33.419638457289345,36.966978072100105,11.988643806002237,2,20620.56359993007,0,30.27441038943429,664.7570035867465
LOAN_0042,206854.73124759883,78278.95337799651,59.67305251905907,800.0706457586818,3.837409746083302,22.7055786856553,38.371357119181106,13.520421572455975,0,19737.632310614288,1,25.21448161845551,661.4886347608149
LOAN_0043,195374.06870447038,87574.80918470686,39.325578999601234,742.2122594590919,2.938638989218851,30.39340416715648,35.34655268841085,10.54306467611112,0,11135.611660881954,0,12.71554202007506,478.44487981439926
LOAN_0044,187955.85217642845,92986.32791255182,59.10879960487212,704.9057114064568,3.6912048730920253,24.807457652496463,31.881946154457065,6.10950415613246,0,17035.261435622677,0,18.32017869513391,578.1529645664975
LOAN_0045,140859.1203853029,61995.55389416336,46.95530499495147,742.6277080774216,3.583226104106528,24.136863500295902,34.80577963947194,11.199063855257926,1,10141.71632729357,0,16.35878009027414,420.6083976384177
LOAN_0046,171206.23166421166,74982.48146238577,66.69672548830039,741.8182929075699,3.7462256320040748,29.41829968743336,30.208477865901948,8.045929318624513,2,8101.909176055347,0,10.805069421608287,534.4809778494144
LOAN_0047,181574.4491616085,72875.82033258566,63.66598246096848,669.0934007117528,3.644584321953909,28.2616143920671,40.27266774607381,8.41414995475073,3,11866.413877050174,0,16.283060448438246,551.4694922348461
LOAN_0048,242284.88904875662,70200.06151139432,50.60120213672645,748.3711540044657,4.727650069955447,17.118039215078753,33.840214151530866,11.75909205626528,0,19311.967361913794,0,27.509900911951807,954.5318105504184
LOAN_0049,213744.73158273846,106481.81360421646,54.861330826633065,743.0719640937397,3.181130007874342,32.38270174862948,41.87028729432598,13.714849214300907,1,19765.625226880435,1,18.562442315593465,566.6248163857466
LOAN_0050,129478.39378549064,86074.72566441433,49.40786478111048,770.8861909444025,3.234501522499091,31.900456770737257,27.552834830370983,10.063814730208184,1,17565.427100486464,0,20.40718336875106,348.9983848582553
LOAN_0051,212963.3587757918,61086.74068497433,59.37320902726828,805.4686828483603,3.1884297367876178,21.872186492452354,42.64704185771566,10.92649903779689,0,18625.478934239985,0,30.490215594071373,565.8489216390874
LOAN_0052,184596.70878334733,93767.92920582164,69.55142320501238,783.7969508864327,3.2222614404198726,26.979017667187044,46.668231692871395,15.106644833905714,1,17580.89143557479,0,18.749365144861567,495.6823806174971
LOAN_0053,172923.11998776166,111832.3429551895,50.14273953664456,741.933339283355,3.181306436346741,27.470150931413695,24.050114859428355,10.722259538465705,1,11792.59202388524,0,10.54488505942369,458.43452884185496
LOAN_0054,224467.05155363472,95486.9789082672,65.04046515517844,716.8042227377499,4.094508265553776,26.303368829119535,42.99245255878058,17.805049342541185,2,17159.612723369704,0,17.97063109500476,765.9018316090356
LOAN_0055,241239.98089983803,57209.4505106898,54.69742381627559,827.2007940974959,4.210252123994928,22.2484742307729,49.82135193978634,11.696528936894632,0,19002.04762613841,0,33.21487526363814,846.4009516466991
LOAN_0056,237251.20476464793,72736.48890700623,52.07127167737656,751.7765530204347,3.214626853125262,21.641883160309742,30.322871850470356,4.717711722532547,0,18771.45664906787,0,25.807482504506396,635.5617448106311
LOAN_0057,166431.29907109446,99003.66723779934,58.929696400454425,750.4178787573884,3.0838222134478857,24.872229645042772,53.38057909470163,12.260024863313598,0,20944.566857373215,0,21.155344485438043,427.7037809070246
LOAN_0058,187631.5049659514,69384.9580157183,49.64757677580626,749.2762473866999,3.735707778193202,30.86364509629682,43.35215207492836,11.143475154648334,0,18541.51923600532,0,26.722678468444084,584.1137271128342
LOAN_0059,213250.53725614256,86657.29142219343,54.46350694652818,755.9425428230356,3.2238884778595143,27.71800077297216,34.35990515393273,13.869258262248238,4,16757.241037707914,0,19.337369957787864,572.9132916311909
LOAN_0060,239021.80508489435,91619.51080144005,48.021221074111516,745.6691876422817,3.8164659088777553,23.14692833956947,39.553847378738354,12.019544053809875,1,20350.751191582138,0,22.21224607462352,760.1821421541025
LOAN_0061,180833.0304861884,66096.04292632875,79.6472513291639,732.7901397935929,3.6014615104256498,28.858493553241722,44.46661530017378,9.584632048048679,2,14867.3937037547,0,22.493621471902685,542.719332591363
LOAN_0062,192573.6409334473,79107.119659073,60.35263551971729,733.5942317627882,2.742127942501384,10.757286896849623,40.60804313129929,6.327105291131903,0,10590.626743861412,0,13.387703647287008,440.05130149402845
LOAN_0063,155746.60103975888,31380.98989896391,53.00274492007414,749.0174018935201,4.273752600665031,30.743828501860516,44.31004793957095,9.372930228141925,1,14184.665180281181,0,45.20145867275369,554.6853676986738
LOAN_0064,152151.73503677317,64634.185379985654,62.13979910734222,733.697256865987,4.397938836547761,16.301431106109504,32.63461125536507,7.448438637372099,2,11275.486775967755,2,17.445082211029572,557.6283538052911
LOAN_0065,232501.03289576792,76211.4777291026,58.8767195030917,728.6146265196851,3.193605654757807,23.18779529298434,41.35488659228862,8.258429650585832,1,11624.108625128092,1,15.252438309156727,618.7638444941293
LOAN_0066,254249.60114283292,61283.25227052726,57.79030400466777,753.1929068307569,3.3061492200320077,19.401650526869282,28.69028402476016,11.765735213261829,1,14277.40664642241,1,23.297403642020473,700.4892670931885
LOAN_0067,197119.59513678664,104486.16955897454,66.14166700043425,742.3506834773743,3.6429326953624526,18.526592621395473,39.110191509210395,15.00971351305422,2,11037.900395000193,2,10.563982239553853,598.4111816836746
LOAN_0068,240141.31591568096,58547.87933059051,67.57507710047305,795.1197896574806,3.6672283949935123,30.804133936892597,32.76873886828168,11.184014589468944,1,13460.192351804799,1,22.990059598575456,733.8775437809105
LOAN_0069,214465.44100190536,73399.33269954524,54.69498852389472,670.4709057482096,3.829272136336415,22.661493993440544,34.115760459281866,6.412350813894447,3,5531.926665231073,0,7.536753348801694,684.3721145297478
LOAN_0070,174195.20981579504,81961.10865929136,54.2418175935532,782.7452055576739,4.505102269383174,26.73251940865358,49.8887454016835,11.333808004660423,2,16066.468536864693,0,19.60255150238667,653.9726958806804
LOAN_0071,214455.82422033657,101619.09933599173,57.24948302848356,787.3825557749288,3.411526386252975,24.76539710560408,48.73048096475415,13.589894459936954,1,15006.027376811122,0,14.76693601386432,609.6847525110901
LOAN_0072,261521.46265863877,58462.06773230841,36.980788352644154,687.7982930277556,3.1008513777307734,27.385204136115608,44.87310496725742,8.170651287041853,1,10914.556844659048,0,18.6694676873826,675.7826564926725
LOAN_0073,198566.95843560193,97447.45628232439,44.84808937801448,739.7193721775895,2.8103403859927365,25.384109455301278,31.261497882619366,9.597948499981246,2,18296.228342162027,0,18.775480695108413,465.0339521794276
LOAN_0074,262585.74623256025,80153.49591529381,73.66874267444524,738.8567740201263,3.1345349800290405,18.58503887905715,37.46873240244158,10.044064584187591,0,19687.850688132792,1,24.562684962536014,685.9035056858241
LOAN_0075,95210.19583641023,65277.37023428074,76.44967713501283,707.7746491584653,3.4834365135631016,29.9813340972357,49.70478159983347,7.64530506075328,0,6962.200678155129,0,10.66556549868318,276.3822272000375
LOAN_0076,232876.10017500896,86931.55211394906,57.50963960443622,726.6654993722738,4.397278931758894,22.531217084193436,41.13373530911924,11.944841301531577,1,11186.37610716893,3,12.868027586239267,853.3509741747838
LOAN_0077,203481.88272952684,82985.89543360205,65.76556963055766,716.6827246360251,3.2411943504819143,17.217090506701247,58.55463631985356,9.637155554176655,1,11154.28825106351,1,13.441185628933994,549.6036072736382
LOAN_0078,188039.7059813653,70996.74684261809,63.112501545435364,802.5681133027086,3.611893975819449,22.859424195170437,43.14654271515497,11.258597331721083,0,10300.484494455677,0,14.508389401685204,565.9829010407948
LOAN_0079,203670.4310614201,81047.03127485028,90.78880808455239,778.0703517944238,3.491788551963624,32.503798953171554,41.536392931920254,7.3375234665937,1,19147.37420965874,0,23.62501612764238,592.6450662948026
LOAN_0080,120497.24341596429,74220.2960470736,71.19574911434577,788.1466528498247,4.094196636724042,29.251108710567465,37.527068286379986,8.687625099029768,3,14030.869306135983,0,18.904356427299916,411.11617394013257
LOAN_0081,191213.12448649952,81702.76017876872,58.72082408519233,771.650161921297,4.763466212936811,23.256739327960705,41.068327238258256,12.167144073483314,1,13677.425793446946,0,16.740469677548496,759.0310483012673
LOAN_0082,214284.50286046986,89931.9601178157,50.44459559399574,716.1284468634831,3.2345656135398397,23.253711478407855,38.78024130895565,8.881500543724698,0,4980.688177966233,0,5.538284911661286,577.5977370557961
LOAN_0083,259115.76178966064,103790.25224218029,43.93553679742428,734.2643920116068,3.255280278740889,23.391824743913087,45.664869413508725,15.180891553700215,0,18177.090151046134,0,17.51329220072844,702.9120243873368
LOAN_0084,179269.1912690541,61432.76751759727,62.03463635867223,764.6812368368376,4.022080438534536,35.383739917804206,47.653618534356674,8.801091443156192,1,8803.708025732638,0,14.330638812928031,600.8625895293072
LOAN_0085,167660.25588427248,111995.500619844,52.436492547156966,713.3361657332416,3.8409457448131556,26.909677261157768,33.7120843159364,10.674054177255657,3,15299.66315133164,0,13.660962330321293,536.6449553441511
LOAN_0086,179929.71825661854,50718.68300716247,45.77746290402326,771.3899529051716,4.423353662868017,27.150208235955347,29.350136371537776,12.79777249561927,0,16386.884689790957,0,32.30936553986784,663.2439819243533
LOAN_0087,236616.08470808296,77723.22357446625,53.534271157574736,742.7902380552559,3.791964092662982,30.15141727015921,25.31035701517363,5.7449028012009045,2,21803.292979193255,0,28.05248158332448,747.6997474662943
LOAN_0088,213150.04438638737,88824.75809726864,49.18451996385605,738.7553757735121,3.32035395460647,26.193945795132567,44.06393061530035,4.717573564057672,0,8455.89800440444,0,9.519753484883916,589.777994002405
LOAN_0089,178809.59184931844,84214.8780160255,76.87141635072564,771.3287990461048,3.7953274153461547,23.704789270896484,31.17306715060901,5.423031056289716,4,97.5607791041275,0,0.11584743860290622,565.5341217271455
LOAN_0090,220530.69732453424,70659.5072026911,68.81639756949451,763.3278993445812,4.054351790291454,24.01825075457511,22.776875256380137,13.787752310281547,1,15919.247723768474,0,22.529519882021177,745.0908562599567
LOAN_0091,203883.1019739216,76878.16624464087,59.92027358683383,739.1710150254276,3.910241090598682,24.641993702929682,43.10862883624771,8.344425562322659,0,24002.55590755427,1,31.22155103332407,664.360069180958
LOAN_0092,238745.79962131556,72604.9859801175,74.79944138890026,784.7798941009274,3.753637015553649,24.813888817450792,59.94399613946233,17.674597857004755,1,21194.731764697186,0,29.1918405858535,746.8042256387703
LOAN_0093,171917.8762449059,71159.52864583682,60.77368307647618,717.568100172003,4.033337344794577,28.6381477181849,39.95143270768085,8.307257204027835,2,16048.297076373128,0,22.552562364832404,577.8356587469597
LOAN_0094,186893.51413608927,92744.03145531537,51.38715798671736,768.478068208328,4.084647795222836,25.259729429036497,46.70792619561313,10.55365390959111,2,12541.819071839764,0,13.52304711692686,636.1618170478542
LOAN_0095,184315.67387471368,85355.23228947571,75.23124077269657,767.7930377390516,4.191079495518764,28.663200386077897,40.65463486838052,14.626329857703627,1,19035.61298318655,1,22.301635731748387,643.73470123253
LOAN_0096,141459.40207471524,69606.35607109018,65.38910043684659,740.7136068205803,3.8243549437948214,24.59641709945709,39.20888277447086,16.018278664477368,1,10132.269001477656,0,14.556528416929906,450.82580305891383
LOAN_0097,211844.81108258304,93493.99813149875,49.62753845673544,759.7839906672635,3.416440959841573,25.393175951580453,47.35261186390215,16.184510729909192,1,17381.788846781095,0,18.591341898047524,603.1294080936973
LOAN_0098,210442.21088719557,84609.49281314915,58.09661321916392,712.4665927084409,3.5733568432166614,15.008996577339461,37.67780364649079,13.625098691779428,3,17527.350795833136,0,20.71558428383489,626.6542619795034
LOAN_0099,200204.53826569844,92192.9317825844,51.24381746615243,777.720810576207,4.103254483254179,29.58163837351241,42.13913851257522,13.072187577434388,1,20301.0495374944,0,22.020180012682214,684.5751410054667
LOAN_0100,190616.51466499412,89444.43262885418,46.172002690356635,744.4529359067103,3.091532164506382,26.732442379489964,42.57358244956811,11.777580847603549,0,28798.300194555388,0,32.1968616135704,491.08090514410975
LOAN_0101,143385.17031798343,67565.07483616892,69.26177547531641,734.3183093844289,3.6843366544364504,29.99005054929826,34.65527637085561,12.335083228499913,0,16962.079835893834,0,25.104804334226383,440.23269892096647
LOAN_0102,183174.18708938564,71597.28439704546,79.0941664047013,781.4702767751066,3.3033305938363196,10.518723109031553,47.93633879629218,8.3464428510144,0,12455.181871462506,0,17.396165198657286,504.2374135112211
LOAN_0103,186291.41933892923,91209.40407684892,46.01432426180859,728.8696892837172,3.514372411467409,35.44187352390364,38.60032194643673,7.545403349733078,1,14872.128439040027,0,16.3054770388692,545.5811871815325
LOAN_0104,167908.90923113524,89155.55398150197,65.62969236690572,707.7461611090932,4.139225931303649,24.302051859224132,33.95403872405724,9.989876627767144,0,6154.6204755544095,2,6.903238441916218,579.177425988688
LOAN_0105,193548.57153335965,79686.47609053778,53.49357430878173,703.3011247942829,3.5955495340099515,30.540914083687582,44.29207874856323,9.489446132425215,0,11526.43434455471,0,14.464730918027627,579.9278968208858
LOAN_0106,216162.03427258154,81759.91074963173,55.12874616235304,768.1802985403692,3.5232182740780744,19.800470364372345,32.812256145671704,8.640315852018174,1,12953.58780943448,0,15.843446611752604,634.6550244258752
LOAN_0107,275447.4360484212,99164.97343682637,54.07606075761131,711.5871194251115,2.8200719295100405,28.06386952531285,40.22544925895303,12.089162342370146,1,12379.558010327037,0,12.483801065316179,647.3179853797205
LOAN_0108,206983.11251327355,71126.42916746256,51.36009230320184,802.643825459531,3.8731267830136105,19.73292218413172,39.92704802684637,12.865915625711532,1,15761.77436016861,0,22.160221656929433,668.0598639222327
LOAN_0109,210302.01562891057,88206.46071755057,60.48521627944827,687.5421177634884,3.8227420905705376,21.881155196520975,48.68716452665262,10.265220658875542,0,10887.900338088997,2,12.343654024339076,669.9419723970495
LOAN_0110,197022.1633693533,76967.11021349159,51.69049883588962,800.8936910487012,4.58162736165273,34.570156769333934,43.79758586303962,14.432590243165786,1,20605.15333662236,0,26.771374525388474,752.2351121208694
LOAN_0111,123249.15138803834,76734.78195159169,62.704568257798385,756.3305240160786,3.3461108825234995,24.046587996183266,39.79978433003885,6.574932657599485,0,15001.035324590985,0,19.549199128570432,343.6711056010845
LOAN_0112,198939.44498203133,96481.65277980786,59.49761890550863,747.0986066438883,3.6095751638319693,26.087164365898616,46.5421303936023,9.419021622160846,0,14953.498394306927,0,15.498799993024651,598.4057330947139
LOAN_0113,202409.20839764105,92381.24523482045,57.6105195313359,733.6524273957315,3.6246918418553777,29.35033865344377,51.12166039213851,7.849533038191585,0,13360.52641743541,0,14.46237965668766,611.3925053294454
LOAN_0114,298529.68449941144,92202.64454000958,50.92436337958402,761.9740834305621,4.288726639881737,27.47840943986302,44.462482450814896,4.40039014878082,0,15775.953419294896,0,17.11008778327309,1066.9268422567632
LOAN_0115,192305.5614087551,99582.18210731493,54.23228669431667,748.8709589272546,3.452352233806524,25.752094525717883,40.08282095874704,9.751957942471902,0,19125.491323338174,0,19.205736326130662,553.2554454191112
LOAN_0116,212061.8936933445,80315.05762449138,67.55391225825755,783.0990564604956,3.6395107628851697,26.824805012331126,29.505310141198724,9.634757474850149,2,10664.348921445498,0,13.278143895888206,643.167953745615
LOAN_0117,198611.52921179027,90229.29456942446,65.00917187624381,753.4268294598612,3.8039482548582697,37.01707792619138,31.47909069539702,14.540349229726393,0,11709.417554623717,0,12.977401198248565,629.5899832832682
LOAN_0118,153252.87849521873,75345.99865109815,50.22444755201449,754.5090528438564,3.593304561578179,24.711906014832074,37.55820236516266,11.892435053664332,2,13481.369856116677,1,17.89261553031415,458.90355614321317
LOAN_0119,245712.91258060082,84862.49528732663,60.99332305429226,739.0916336335844,3.2767831927247357,26.005495233574837,35.12390238272573,6.927439527012385,1,8270.645382633926,0,9.745937065167896,670.9566184829625
LOAN_0120,230077.32130747096,78047.85418448474,67.5138712337179,748.291631288368,3.5970449964491538,30.25327198003806,38.50422957611643,15.562277699002564,0,10903.710701392512,0,13.97054514223926,689.6653978378855
LOAN_0121,231641.27788172188,81454.93947489078,43.305947188786284,759.2340530667618,4.036815874929886,30.52762966478992,40.45319939917686,13.66310108657606,2,12618.895632276704,0,15.491872823951446,779.2443232016499
LOAN_0122,163624.50180821045,88927.3553815537,65.43360192379934,698.6949482203013,2.98674235029447,30.9351515278019,44.237542034853846,11.746293110405848,2,19371.94590356364,0,21.784012152892586,407.2535242470135
LOAN_0123,256111.77243744396,67726.6897514979,53.37376241054153,709.5544373368286,3.566484837073438,28.19365111014592,39.43600977552727,9.320547703450504,0,16312.806645009625,0,24.086230561192952,761.182294161789
LOAN_0124,143925.95748830878,111385.8091352819,65.70598668593159,772.2979228206815,3.1499395925304134,19.284975436347583,43.892013150609614,7.121682289829561,1,15967.949556837722,1,14.3357126736352,377.79839323772745
LOAN_0125,223474.28375201082,64909.73927750447,52.367408434574834,755.1259631438382,4.097523314462421,33.16715766150548,40.51579531848096,8.883379671786841,2,19254.489810839863,1,29.663483515967258,763.0759065472125
LOAN_0126,287618.2250323992,61787.17080818402,41.95117899335481,744.4804999094197,2.7384065476081125,19.26827303490656,24.19626746916903,13.266245859112558,1,14313.141058003017,0,23.165231342988065,656.3463588667878
LOAN_0127,160378.54699477245,97371.66310250101,43.72457562116837,750.5530179919618,3.2205390763642057,26.513177326195166,32.485316849449966,15.653758917803827,3,16952.324249644447,0,17.409915482083434,430.4211480059815
LOAN_0128,177348.09081588913,91874.94040944404,60.48084946661382,760.4274511608502,3.6886059375322606,21.22862074990321,38.84729955422708,14.629730584816567,1,14483.891235337518,0,15.764789800994183,545.1393506612494
LOAN_0129,203986.05460350565,89361.79725578232,62.59722501721482,733.8072095907191,4.2827620146171705,24.679308267035037,30.32244205727114,8.533451734641178,0,16326.811746998143,0,18.270460362682204,728.019771806265
LOAN_0130,179860.97383535202,89425.1826389642,50.956833748955916,726.6508582379306,3.467124869463506,26.6438120515174,44.79942983996963,6.641147700132967,0,12086.20671194209,0,13.515439784716646,519.6670461920617
LOAN_0131,137973.4627573547,79816.29840729629,66.38592458777374,755.8753576529305,3.222400236653401,26.606786077251364,52.24600665874958,10.422658740733612,2,2805.9142086178545,0,3.5154652177672974,370.50476586765745
LOAN_0132,202742.5189922411,66541.18442771252,43.3847993773104,720.6488166715491,4.440578534720295,27.109603771176424,49.750094813578535,4.694681903311445,1,14328.60418906848,2,21.53343724236598,750.245064926723
LOAN_0133,157507.85145095582,81137.0683729059,59.33920201352684,762.2475826714342,2.775993049791878,33.06855634529323,38.29245703255834,10.969503142554345,1,22113.7406804997,0,27.25479380012224,364.3672507629208
LOAN_0134,218943.69722540726,69842.57432731832,47.889838002375434,698.9224918728648,2.400597021689959,27.2676715075699,51.92580909479962,9.557192241103994,1,19631.077011207963,0,28.107608003116567,437.996322897584
LOAN_0135,163223.03063064787,94626.79600126627,53.48163892197841,780.8746691197694,3.720007225026666,23.779216823546758,41.18933965761689,8.601890494395274,0,19826.987422955855,0,20.952825479466235,505.99237769729916
LOAN_0136,261997.37620070158,77794.13927746793,60.47398671316414,764.1779244723913,3.2489728878236943,29.820435841441785,37.303312231055685,5.215890798199614,0,21180.65360903109,0,27.226541492394652,709.3519766308535
LOAN_0137,168669.86830655052,67617.54204811233,51.39586634716048,757.6808920294162,2.9893835914346436,30.947352444623203,35.09277869167248,11.540800319709149,0,15443.287954807187,0,22.83917381057526,420.18244723753696
